一番,"number one, first, first place",一番[いちばん],"Noun, Noun which may take the genitive case particle 'no'","best, most; game, round, bout; as a test, as an experiment, by way of experiment, by way of trial, tentatively; song (e.g. in noh), piece",,jlpt-n3 jlpt-n5
時,"time, hour, moment",時[とき],Noun,"occasion, case; chance, opportunity, season; the times, the age, the day; tense",,jlpt-n3
元,"origin, source, beginning",元[もと],Noun,"basis, base, foundation, root; cause; (raw) material, ingredient, base, mix (e.g. for a cake), (soup) stock; (one's) side; capital, principal, cost price; root (of a plant), (tree) trunk; part (of a brush, chopsticks, etc.) one holds (with the hand); first three lines of a waka; counter for plants or trees; counter for falcons (in falconry)",,jlpt-n3
計画,"plan, project, schedule, scheme, program, programme",計画[けいかく],"Noun, Suru verb, Transitive verb",,,jlpt-n3
少年,"boy, juvenile, young boy, youth, lad",少年[しょうねん],Noun,,,jlpt-n3
列車,"train, railway train",列車[れっしゃ],Noun,,,jlpt-n3
健康,health,健康[けんこう],Noun,"healthy, sound, fit, wholesome",,jlpt-n3
人間,"human being, human, person, man, mankind, humankind",人間[にんげん],Noun,character (of a person),,jlpt-n3
結果,"result, consequence, outcome, effect",結果[けっか],Noun,"as a result of ..., as a consequence of ..., after ..., following ...; bearing fruit, fruiting",,jlpt-n3
理解,"understanding, comprehension, appreciation",理解[りかい],"Noun, Suru verb, Transitive verb",sympathy,,jlpt-n3
少女,"girl (usu. between 7 and 17), young lady",少女[しょうじょ],Noun,female between 17 and 20 years old (ritsuryō period),,jlpt-n1 jlpt-n3
事実,"fact, truth, reality",事実[じじつ],"Adverb , Noun",,,jlpt-n3
食事,"meal, dinner",食事[しょくじ],"Noun, Suru verb, Intransitive verb",diet,,jlpt-n3
人生,(one's) life,人生[じんせい],Noun,,,jlpt-n3
母親,mother,母親[ははおや],Noun,,,jlpt-n3
行動,"action, conduct, behaviour, behavior, mobilization, mobilisation",行動[こうどう],"Noun, Suru verb, Intransitive verb, Noun which may take the genitive case particle 'no'",,,jlpt-n3
父親,father,父親[ちちおや],Noun,,,jlpt-n3
太陽,Sun,太陽[たいよう],Noun,,,jlpt-n3
幸福,"happiness, well-being, joy, welfare, blessedness",幸福[こうふく],"Noun, Na-adjective ",,,jlpt-n3
政府,"government, administration, ministry",政府[せいふ],Noun,,,jlpt-n3
経験,experience,経験[けいけん],"Noun, Suru verb, Transitive verb",,,jlpt-n3
責任,"duty, responsibility (incl. supervision of staff)",責任[せきにん],Noun,"liability, onus",,jlpt-n3
我慢,"endurance, patience, perseverance, bearing (with something)",我慢[がまん],"Noun, Suru verb","self-control, self-restraint",,jlpt-n3
噂,"rumour, rumor, report, hearsay, gossip, common talk",噂[うわさ],"Noun, Suru verb, Noun which may take the genitive case particle 'no'",,,jlpt-n3
道路,"road, highway",道路[どうろ],Noun,,,jlpt-n3
機械,"machine, mechanism",機械[きかい],Noun,"instrument, appliance, apparatus",,jlpt-n2 jlpt-n3
地球,"Earth, the globe",地球[ちきゅう],Noun,,,jlpt-n3
偶然,"coincidence, chance, accident, fortuity",偶然[ぐうぜん],"Noun, Na-adjective , Noun which may take the genitive case particle 'no'","by chance, unexpectedly, accidentally; contingency",,jlpt-n3
秘密,"secret, secrecy, confidentiality, privacy",秘密[ひみつ],"Noun, Na-adjective , Noun which may take the genitive case particle 'no'",mystery; secret (e.g. to success); esoteric teachings,,jlpt-n3
情報,"information, news, report, intelligence",情報[じょうほう],Noun,"information (data contained in characters, signals, code, etc.)",,jlpt-n3
現在,"the present, present time, now",現在[げんざい],"Noun, Adverb , Noun which may take the genitive case particle 'no'","as of; present tense; this world, this life; to actually exist, to exist right now, to exist right in front of one",,jlpt-n3
昼食,"lunch, midday meal",昼食[ちゅうしょく],Noun,food served at a tea party (tea ceremony),,jlpt-n3
期待,"expectation, anticipation, hope",期待[きたい],"Noun, Suru verb, Transitive verb, Intransitive verb","promising, rising, up-and-coming",,jlpt-n3
嵐,"storm, tempest",嵐[あらし],Noun,"uproar, hullabaloo, storm (e.g. of protest), winds (e.g. of change); pile of 3 cards of the same value in oicho-kabu",,jlpt-n3
丘,"hill, height, knoll, rising ground",丘[おか],Noun,bonus points awarded to the winner at the end of a game,,jlpt-n3
運動,"exercise, physical training, workout, sports, athletics",運動[うんどう],"Noun, Suru verb, Intransitive verb","appeal, campaign, drive, crusade, movement, lobbying; motion, movement",,jlpt-n3
大統領,president (of a nation),大統領[だいとうりょう],Noun,"big man, boss, buddy, mate",,jlpt-n3
演説,"speech, address",演説[えんぜつ],"Noun, Suru verb, Intransitive verb",,,jlpt-n3
神,"god, deity, divinity, spirit, kami",神[かみ],Noun,"incredible, fantastic, amazing; Emperor (of Japan); thunder",,jlpt-n3
読書,reading (a book),読書[どくしょ],"Noun, Suru verb, Intransitive verb",,,jlpt-n3
馬,horse,馬[うま],Noun,horse racing; promoted bishop; knight (court card in mekuri karuta and unsun karuta),,jlpt-n3
詩,"poem, poetry, verse",詩[し],Noun,Chinese poem,,jlpt-n3
知識,"knowledge, information",知識[ちしき],Noun,,,jlpt-n3
都市,"town, city, municipal, urban",都市[とし],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n3
嘘,"lie, fib, falsehood, untruth",嘘[うそ],"Noun, Noun which may take the genitive case particle 'no'","mistake, error; unwise move, bad decision; no way!, unbelievable!, really?!",,jlpt-n3
収入,"income, receipts, revenue",収入[しゅうにゅう],Noun,,,jlpt-n3
詩人,poet,詩人[しじん],Noun,,,jlpt-n3
涙,"tear, tears, lachrymal secretion",涙[なみだ],Noun,sympathy,,jlpt-n3
円,yen (Japanese monetary unit),円[えん],Noun,circle,,jlpt-n3
財産,"property, fortune, assets",財産[ざいさん],Noun,,,jlpt-n3
酒,"alcohol, sake",酒[さけ],Noun,,,jlpt-n3
勇気,"courage, bravery, valour, valor, nerve, boldness",勇気[ゆうき],Noun,,,jlpt-n3
発見,"discovery, detection, finding",発見[はっけん],"Noun, Suru verb, Transitive verb",,,jlpt-n3
学者,"scholar, academic, scientist",学者[がくしゃ],Noun,"learned person, person of learning",,jlpt-n3
患者,patient,患者[かんじゃ],Noun,,,jlpt-n3
解決,"settlement, solution, resolution",解決[かいけつ],"Noun, Suru verb, Transitive verb, Intransitive verb",,,jlpt-n3
存在,"existence, being, presence",存在[そんざい],"Noun, Suru verb, Intransitive verb, Noun which may take the genitive case particle 'no'",,,jlpt-n3
言語,language,言語[げんご],Noun,,,jlpt-n3
信頼,"reliance, trust, faith, confidence",信頼[しんらい],"Noun, Suru verb, Transitive verb",,,jlpt-n3
海外,"foreign, abroad, overseas",海外[かいがい],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n3
作家,"author, writer, novelist, artist",作家[さっか],Noun,,,jlpt-n3
平和,"peace, harmony",平和[へいわ],"Noun, Na-adjective ",,,jlpt-n3
希望,"hope, wish, aspiration",希望[きぼう],"Noun, Suru verb, Transitive verb","(bright) prospects, expectation",,jlpt-n3
調査,"investigation, examination, inquiry, enquiry, survey",調査[ちょうさ],"Noun, Suru verb, Transitive verb",,,jlpt-n3
気候,climate,気候[きこう],Noun,,,jlpt-n3
地域,"area, region, district, locality",地域[ちいき],Noun,,,jlpt-n3
実験,"experiment, experimentation",実験[じっけん],"Noun, Suru verb, Transitive verb",,,jlpt-n3
愛,"love, affection, care",愛[あい],"Noun, Noun, used as a suffix","attachment, craving, desire; agape; Ireland",,jlpt-n3
権利,"right, privilege",権利[けんり],Noun,,,jlpt-n3
国民,"people (of a country), nation, citizen, national",国民[こくみん],Noun,Democratic Party for the People,,jlpt-n3
騒音,"noise, din",騒音[そうおん],Noun,,,jlpt-n3
義務,"duty, obligation, responsibility",義務[ぎむ],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n3
釣り,"fishing, angling",釣[つ]り,Noun,"change (for a purchase); clickbaiting; trolling, bait, making deliberately inflammatory posts online",,jlpt-n1 jlpt-n3
胸,"chest, breast",胸[むね],Noun,"breasts, bosom, bust; heart; lungs; stomach; heart, mind, feelings",,jlpt-n3
過去,"the past, bygone days",過去[かこ],"Noun, Adverb , Noun which may take the genitive case particle 'no'","one's past (that one would prefer remained secret); past (tense), preterit, preterite; previous life",,jlpt-n3
物価,"prices of commodities, prices (in general), cost-of-living",物価[ぶっか],Noun,,,jlpt-n3
利益,"profit, gains",利益[りえき],Noun,"benefit, advantage, good, interests (e.g. of society); grace (of God, Buddha, etc., esp. as attained through rightful actions, prayer, adherence to one's faith, etc.), blessing, miracle",,jlpt-n3
発明,invention,発明[はつめい],"Noun, Suru verb","intelligent, clever, smart; making sense (of something), understanding",,jlpt-n3
教授,professor,教授[きょうじゅ],Noun,"teaching, instruction",,jlpt-n3
植物,"plant, vegetation",植物[しょくぶつ],Noun,,,jlpt-n3
氷,ice,氷[こおり],Noun,shaved ice (usually served with flavored simple syrup),,jlpt-n3
石油,"oil, petroleum",石油[せきゆ],Noun,"kerosene, paraffin",,jlpt-n3
痛み,"pain, ache, soreness, grief, distress",痛[いた]み,Noun,"damage, injury, wear, bruise, break",,jlpt-n3
進歩,"progress, advance, improvement, development",進歩[しんぽ],"Noun, Suru verb, Intransitive verb",,,jlpt-n3
物語,"story, tale, narrative, account, fable, legend",物語[ものがたり],Noun,,,jlpt-n3
感情,"emotion, feeling, feelings, sentiment",感情[かんじょう],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n3
週,week,週[しゅう],"Noun, Noun, used as a suffix",,,jlpt-n3
屋根,roof,屋根[やね],Noun,,,jlpt-n3
議長,"chair, chairman, chairperson, speaker (of an assembly), president (of a council, senate, etc.)",議長[ぎちょう],Noun,,,jlpt-n3
費用,"cost, expense",費用[ひよう],Noun,,,jlpt-n3
否定,"denial, negation, repudiation, disavowal",否定[ひてい],"Noun, Suru verb, Transitive verb",negation; NOT operation,,jlpt-n3
商品,"commodity, article of commerce, goods, stock, merchandise",商品[しょうひん],Noun,,,jlpt-n3
作品,"work (e.g. book, film, composition, etc.), opus, performance, production",作品[さくひん],Noun,,,jlpt-n3
賞,"prize, award",賞[しょう],"Noun, Noun, used as a suffix",,,jlpt-n3
城,castle,城[しろ],Noun,,,jlpt-n3
留学,studying abroad,留学[りゅうがく],"Noun, Suru verb, Intransitive verb",(temporarily) studying at another school (to learn a specific skill),,jlpt-n3
価格,"price, value, cost",価格[かかく],Noun,,,jlpt-n3
犯罪,"crime, offence, offense",犯罪[はんざい],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n3
肩,shoulder,肩[かた],Noun,,,jlpt-n3
意志,"will, volition, intention, intent, determination",意志[いし],Noun,,,jlpt-n3
正午,"noon, midday",正午[しょうご],"Noun, Adverb ",,,jlpt-n3
評価,"valuation, appraisal, evaluation, assessment, estimation, rating, judging",評価[ひょうか],"Noun, Suru verb, Transitive verb","appreciation, recognition, acknowledgement, rating highly, praising",,jlpt-n3
家具,furniture,家具[かぐ],Noun,,,jlpt-n3
職業,"occupation, profession, job, vocation, trade, calling, business",職業[しょくぎょう],Noun,,,jlpt-n3
不安,"anxiety, uneasiness, worry, apprehension, fear, insecurity, suspense",不安[ふあん],"Noun, Na-adjective ",,,jlpt-n3
首相,"prime minister, chancellor (Germany, Austria, etc.), premier",首相[しゅしょう],Noun,,,jlpt-n3
劇場,"theatre, theater, playhouse",劇場[げきじょう],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n3
自然,nature,自然[しぜん],Noun,"natural, spontaneous, automatic; naturally, spontaneously, automatically",,jlpt-n3
意識,consciousness,意識[いしき],"Noun, Suru verb","becoming aware (of), awareness, sense; mano-vijnana (mental consciousness, cognizer of sensory information)",,jlpt-n3
自殺,suicide,自殺[じさつ],"Noun, Suru verb, Intransitive verb",,,jlpt-n3
爆発,"explosion, detonation, blast, blowing up, eruption",爆発[ばくはつ],"Noun, Suru verb, Intransitive verb","outburst (of emotion), explosion (e.g. of anger), eruption (e.g. of discontent)",,jlpt-n3
逮捕,"arrest, apprehension, capture",逮捕[たいほ],"Noun, Suru verb, Transitive verb",,,jlpt-n3
論文,"thesis, essay, treatise, paper, article",論文[ろんぶん],Noun,,,jlpt-n3
記録,"record, minutes, document",記録[きろく],Noun,"record (e.g. in sports), results, score; to record, to document; to set a record (e.g. in sports), to show a result, to reach a value",,jlpt-n3
頭痛,headache,頭痛[ずつう],Noun,,,jlpt-n3
世紀,century,世紀[せいき],Noun,era; of the century (e.g. fight of the century),,jlpt-n3
契約,"contract, compact, agreement",契約[けいやく],"Noun, Suru verb, Transitive verb",,,jlpt-n3
精神,"mind, spirit, soul, heart, ethos",精神[せいしん],Noun,"attitude, mentality, will, intention; spirit (of a matter), essence, fundamental significance",,jlpt-n3
牛,"cattle (Bos taurus), cow, bull, ox, calf",牛[うし],Noun,"beef; Chinese ""Ox"" constellation (one of the 28 mansions)",,jlpt-n3
独立,"independence, self-reliance, supporting oneself, being on one's own",独立[どくりつ],"Noun, Suru verb, Intransitive verb","independence (e.g. of a nation), freedom; separation, isolation",,jlpt-n3
優勝,"overall victory, championship, winning the title",優勝[ゆうしょう],"Noun, Suru verb, Intransitive verb","(being in) heaven, bliss, perfect contentment",,jlpt-n3
俳優,"actor, actress, player, performer",俳優[はいゆう],Noun,,,jlpt-n3
記憶,"memory, recollection, remembrance",記憶[きおく],"Noun, Suru verb, Transitive verb","memory, storage",,jlpt-n3
州,"state (of the US, Australia, India, Germany, etc.), province (e.g. of Canada), county (e.g. of the UK), region (e.g. of Italy), canton, oblast",州[しゅう],"Noun, Noun, used as a suffix","continent; province (of Japan); province (of ancient China), prefecture, department; dear",,jlpt-n3
額,"(picture) frame, framed picture",額[がく],Noun,"amount (esp. of money), sum",,jlpt-n3
公平,"fairness, impartiality, justice, objectivity",公平[こうへい],"Noun, Na-adjective ",,,jlpt-n3
生命,"life, existence",生命[せいめい],Noun,"(one's) working life, career; life force, lifeblood, soul, essence",,jlpt-n3
強盗,"robber, mugger",強盗[ごうとう],Noun,"robbery, burglary",,jlpt-n3
記事,"article, news story, report, account",記事[きじ],Noun,,,jlpt-n3
命令,"order, command, decree, directive",命令[めいれい],"Noun, Suru verb, Transitive verb","(software) instruction, statement",,jlpt-n3
輸入,"import, importation, introduction",輸入[ゆにゅう],"Noun, Suru verb, Transitive verb",afferent,,jlpt-n3
霧,"fog, mist",霧[きり],Noun,spray,,jlpt-n3
銃,"gun, rifle, small arms",銃[じゅう],Noun,,,jlpt-n1 jlpt-n3
合図,"sign, signal, cue",合図[あいず],"Noun, Suru verb, Transitive verb, Intransitive verb",,,jlpt-n3
医師,"doctor, physician",医師[いし],Noun,,,jlpt-n3
計算,"calculation, reckoning, count",計算[けいさん],"Noun, Suru verb, Transitive verb",forecast,,jlpt-n3
宇宙,"universe, cosmos, space",宇宙[うちゅう],Noun,,,jlpt-n3
禁煙,"abstaining from smoking, quitting smoking",禁煙[きんえん],"Noun, Suru verb, Intransitive verb","prohibition of smoking; No Smoking, Smoking Prohibited",,jlpt-n3
友情,"friendship, fellowship, camaraderie",友情[ゆうじょう],Noun,,,jlpt-n3
現実,"reality, actuality, hard fact",現実[げんじつ],Noun,,,jlpt-n3
握手,handshake,握手[あくしゅ],"Noun, Suru verb, Intransitive verb","reconciliation, joining hands, cooperation",,jlpt-n3
訓練,"training, drill, practice, discipline",訓練[くんれん],"Noun, Suru verb, Transitive verb",,,jlpt-n3
生物,"living thing, organism, creature, life",生物[せいぶつ],Noun,biology,,jlpt-n3
攻撃,"attack, assault, raid, onslaught, offensive",攻撃[こうげき],"Noun, Suru verb, Transitive verb","criticism, censure, denunciation, condemnation",,jlpt-n3
企業,"enterprise, business, company, corporation",企業[きぎょう],Noun,,,jlpt-n3
香り,"aroma, fragrance, scent, smell",香[かお]り,Noun,,,jlpt-n3
方向,"direction, orientation, bearing, way",方向[ほうこう],Noun,course (e.g. of action),,jlpt-n3
流れ,"flow (of a fluid or gas), stream, current",流[なが]れ,Noun,"flow (of people, things), passage (of time), tide, passing, (changing) trends, tendency; course (of events), (step-by-step) procedure, process; group of people who remain together after the end of an event; descent, ancestry, school; forfeiture, foreclosure; cancellation; drifting, wandering, roaming",,jlpt-n3
波,wave,波[なみ],Noun,ups and downs,,jlpt-n3
役割,"part, assigning (allotment of) parts, role, duties",役割[やくわり],Noun,,,jlpt-n3
羽,"feather, plume, down",羽[はね],Noun,"wing; blade (of a fan, propeller, etc.); shuttlecock (in badminton); shuttlecock (in hanetsuki); arrow feathers",,jlpt-n2 jlpt-n3
服装,"attire, dress, clothes, clothing, costume, garb",服装[ふくそう],Noun,,,jlpt-n3
芸術,"art, the arts",芸術[げいじゅつ],Noun,,,jlpt-n3
署名,signature,署名[しょめい],"Noun, Suru verb, Intransitive verb",,,jlpt-n3
広告,"advertisement, advertising",広告[こうこく],"Noun, Suru verb, Transitive verb","announcement, notice",,jlpt-n3
無料,"free (of charge), gratuitous",無料[むりょう],"Noun which may take the genitive case particle 'no', Noun",,,jlpt-n3
個人,"individual, private person, personal, private",個人[こじん],Noun,natural person,,jlpt-n3
駐車,parking (a vehicle),駐車[ちゅうしゃ],"Noun, Suru verb, Intransitive verb",,,jlpt-n3
王様,king,王様[おうさま],Noun,,Honorific or respectful (sonkeigo) language,jlpt-n3
証明,"proof, testimony, demonstration, verification, certification",証明[しょうめい],"Noun, Suru verb, Transitive verb",,,jlpt-n3
宝石,"gem, jewel, precious stone",宝石[ほうせき],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n3
現金,"cash, ready money, money on hand, currency",現金[げんきん],Noun,"mercenary, self-interested, calculating",,jlpt-n3
出版,publication,出版[しゅっぱん],"Noun, Suru verb, Transitive verb",,,jlpt-n3
芝居,"play, drama",芝居[しばい],Noun,,,jlpt-n3
博士,"expert, learned person",博士[はかせ],Noun,"doctor, PhD, Dr.; instructor at the imperial court (ritsuryō period); pitch and length marks (to accompany a Buddhist liturgical chant, etc.)",,jlpt-n3
塔,"tower, steeple, spire",塔[とう],"Noun, Noun, used as a suffix","stupa, pagoda, dagoba",,jlpt-n3
話題,"topic, subject",話題[わだい],Noun,"much talked about, topical, in the news, hot",,jlpt-n3
競技,"game, match, contest",競技[きょうぎ],"Noun, Suru verb, Noun which may take the genitive case particle 'no'",,,jlpt-n3
保証,"guarantee, security, assurance, pledge, warranty",保証[ほしょう],"Noun, Suru verb, Transitive verb",,,jlpt-n1 jlpt-n3
投票,"voting, ballot, poll, vote",投票[とうひょう],"Noun, Suru verb, Intransitive verb",,,jlpt-n3
離婚,divorce,離婚[りこん],"Noun, Suru verb, Intransitive verb",,,jlpt-n3
診察,"medical examination, checkup, consultation",診察[しんさつ],"Noun, Suru verb, Transitive verb",,,jlpt-n3
軍隊,"armed forces, military, troops",軍隊[ぐんたい],Noun,,,jlpt-n3
販売,"sales, selling, marketing",販売[はんばい],"Noun, Suru verb, Transitive verb",,,jlpt-n3
年寄り,"old person, elderly person, senior citizen",年寄[としよ]り,"Noun, Noun which may take the genitive case particle 'no'","trustee of the Japan Sumo Association, retired high-ranking wrestler who is licensed to coach and receives retirement pay; senior statesman (of the Tokugawa shogunate); important local official (under the Tokugawa Shogunate)",,jlpt-n1 jlpt-n3
影,"shadow, silhouette, figure, shape",影[かげ],Noun,"reflection, image; ominous sign; light (stars, moon); trace, shadow (of one's former self); behind, background, other side",,jlpt-n3
心臓,heart,心臓[しんぞう],Noun,"guts, nerve, cheek, gall, spine; heart (of something), central part",,jlpt-n3
衝突,"collision, crash, impact, running into",衝突[しょうとつ],"Noun, Suru verb, Intransitive verb","clash, skirmish, conflict, discord, quarrel, brush",,jlpt-n3
平均,"average, mean",平均[へいきん],"Noun, Suru verb","balance, equilibrium",,jlpt-n1 jlpt-n3
型,"type, style, model, pattern",型[かた],"Noun, Noun, used as a suffix","mold, mould, model, pattern, template, impression; kata (set sequence of positions and movements in martial arts), style (in kabuki, noh, etc.), form; convention, tradition, (standard) form, formula, usage; (set) size, inches (in sizes of displays, disks, image sensors, etc.); (taxonomical) form",,jlpt-n3
輸出,"export, exportation",輸出[ゆしゅつ],"Noun, Suru verb",efferent,,jlpt-n3
永遠,"eternity, perpetuity, permanence, immortality",永遠[えいえん],"Noun, Noun which may take the genitive case particle 'no', Na-adjective ",,,jlpt-n3
冒険,"adventure, venture",冒険[ぼうけん],"Noun, Suru verb, Intransitive verb","venture which is unlikely to succeed, risky attempt, danger, hazard, risk",,jlpt-n3
未来,(distant) future,未来[みらい],Noun,"future existence, world beyond the grave, the world to come; future (tense)",,jlpt-n3
表情,"facial expression, countenance",表情[ひょうじょう],Noun,"look, appearance, expression (vocal, etc.)",,jlpt-n3
小屋,"hut, cabin, shed, (animal) pen",小屋[こや],Noun,"small theatre (theater), temporary playhouse, circus tent, booth; one's own house",,jlpt-n3
胃,stomach,胃[い],Noun,"Chinese ""stomach"" constellation (one of the 28 mansions)",,jlpt-n3
虎,tiger (Panthera tigris),虎[とら],Noun,"drunkard, drunk, sot",,jlpt-n3
改善,"betterment, improvement",改善[かいぜん],"Noun, Suru verb, Transitive verb, Intransitive verb",kaizen (Japanese business philosophy of continuous improvement),,jlpt-n3
青年,"youth, young man",青年[せいねん],Noun,,,jlpt-n3
畑,"field (for growing wheat, fruit, vegetables, etc.), cultivated land, vegetable plot, kitchen garden, plantation",畑[はたけ],Noun,"field (of specialization), sphere, area, line; womb, birth, birthplace",,jlpt-n3
通学,"commuting to school, school commute",通学[つうがく],"Noun, Suru verb, Intransitive verb",,,jlpt-n3
鉄道,"railroad, railway, rail transport",鉄道[てつどう],Noun,,,jlpt-n3
信号,"signal, signalling, signaling",信号[しんごう],"Noun, Suru verb, Intransitive verb","traffic light, traffic signal",,jlpt-n3
収穫,"harvest, crop, ingathering",収穫[しゅうかく],"Noun, Suru verb, Transitive verb","fruits (of one's labors), gain, result, returns; catch (fishing), bag (hunting), haul",,jlpt-n3
中心,"center, centre, middle, heart, core, focus, pivot, emphasis, balance",中心[ちゅうしん],"Noun, Noun which may take the genitive case particle 'no'","-centered, -centred, -focused, -oriented, centered on, focused on",,jlpt-n3
籠,"basket (shopping, etc.), hamper, cage",かご,Noun,,,jlpt-n3usually_kana
雷,"lightning, thunder, thunderbolt",雷[かみなり],Noun,"god of thunder, god of lightning; anger, fit of anger",,jlpt-n1 jlpt-n3
文字,"letter (of alphabet), character",文字[もじ],Noun,writing,,jlpt-n3
観客,"spectator, audience",観客[かんきゃく],Noun,,,jlpt-n3
放送,"broadcasting, broadcast, program, announcement",放送[ほうそう],"Noun, Suru verb, Transitive verb",,,jlpt-n3
袋,"bag, sack, pouch",袋[ふくろ],Noun,skin of an orange (and other like fruits); dead end; plot of land surrounded by water,,jlpt-n3
建設,"construction, establishment",建設[けんせつ],"Noun, Suru verb, Transitive verb",,,jlpt-n3
節約,"economising, saving",節約[せつやく],"Noun, Suru verb, Transitive verb",,,jlpt-n3
国家,"state, country, nation",国家[こっか],Noun,,,jlpt-n3
化学,chemistry,化学[かがく],Noun,,,jlpt-n3
油,oil,油[あぶら],Noun,,,jlpt-n3
毒,"poison, toxicant",毒[どく],Noun,"harm, evil influence; ill will, spite, malice; abusive language",,jlpt-n3
教科書,"textbook, coursebook, schoolbook",教科書[きょうかしょ],Noun,,,jlpt-n3
座席,seat,座席[ざせき],"Noun, Noun which may take the genitive case particle 'no'",,,jlpt-n3
